room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_VIEW_CITY,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_POOL,SYSTEM_TV,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_NO_DETECTOR_CO2,isSuperHost,isVerified,SYSTEM_EV_CHARGER,SYSTEM_SURVEILLANCE,SYSTEM_NO_LOCK_ON_DOOR,rating,reviewCount,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_ELEVATOR,SYSTEM_DRYER,SYSTEM_LUGGAGE_DROP,SYSTEM_PETS,SYSTEM_NO_DETECTOR_SMOKE,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_HAIRDRYER,SYSTEM_SMOKING_ALLOWED,SYSTEM_REFRIGERATOR,SYSTEM_FLOWER,SYSTEM_BEACH,SYSTEM_FIREPLACE,SYSTEM_JACUZZI,SYSTEM_VIEW_OCEAN,SYSTEM_BATHTUB,SYSTEM_CALENDAR,SYSTEM_MAPS_RESORT,SYSTEM_MICROWAVE,SYSTEM_MAPS_BAR,SYSTEM_PIANO,SYSTEM_BREAKFAST,SYSTEM_SAUNA,SYSTEM_BOAT_SAIL,SYSTEM_CRIB,SYSTEM_FIREPIT,SYSTEM_GYM
740396403892051482,https://www.airbnb.com.vn/rooms/740396403892051482,Thị xã Bến Cát,10,11.13021,106.60525,REGULAR,,Vườn của Slendoor Ecolakes,private_room,False,,/ đêm,456.471,₫456.471,2.0,,True,True,True,True,True,,,,False,False,True,,True,False,,,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,
701922913872899550,https://www.airbnb.com.vn/rooms/701922913872899550,Dĩ An,9,10.91348,106.76127,REGULAR,,Căn hộ cao cấp đáng yêu 3,entire_home,False,,/ đêm,1.090,₫1.090.000,4.0,True,True,True,True,True,True,True,,,,,,,,,,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,
672048580688170367,https://www.airbnb.com.vn/rooms/672048580688170367,Thị xã Bến Cát,6,11.111045429776873,106.6521855443716,REGULAR,,Nhà Whit ở vn,private_room,False,,/ đêm,399.412,₫399.412,6.0,,,,,,,,,,False,False,False,,,False,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
32792883,https://www.airbnb.com.vn/rooms/32792883,Quận 12,20,10.87239,106.65531,REGULAR,,"Phòng Master sang trọng tại quận 12, TP HCM.",private_room,False,,/ đêm,741.765,₫741.765,2.0,,True,True,,,True,True,True,,,False,False,,,,,,True,,,,,False,,True,,,,True,,True,,,,,,,,,,,,,,
788274914948259356,https://www.airbnb.com.vn/rooms/788274914948259356,thành phố Biên Hòa,14,10.96103,106.81555,REGULAR,,Win Phát Motel - 104,private_room,False,,/ đêm,306.748,₫306.748,2.0,,True,True,True,,True,True,True,,False,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
559048359322143959,https://www.airbnb.com.vn/rooms/559048359322143959,Thành phố Thủ Dầu Một,18,11.05434,106.6844,REGULAR,,Pizzpart- Becamex Newcity,entire_home,False,,/ đêm,2.694,₫2.694.808,2.0,True,True,True,True,True,True,,True,,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
693136206479617924,https://www.airbnb.com.vn/rooms/693136206479617924,Dĩ An,18,10.927704911838127,106.74192287027836,REGULAR,,"DĨ An - CHCC có hồ bơi, rạp phim & TTTM",entire_home,False,,/ đêm,936.822,₫936.822,4.0,True,True,True,True,True,True,,,,,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
783265671426895572,https://www.airbnb.com.vn/rooms/783265671426895572,Dĩ An,16,10.8766852,106.8097859,REGULAR,,Căn hộ Dĩ An 1pn xinh xắn,entire_home,False,,/ đêm,,,2.0,,True,True,True,True,True,True,True,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
763333977290280592,https://www.airbnb.com.vn/rooms/763333977290280592,Tan Uyen,5,11.1073524,106.7647475,REGULAR,,Homstay Phú Tài Hội Nghĩa,entire_home,False,,/ đêm,319.530,₫319.530,4.0,,True,True,True,,True,True,True,,False,,,,,,,,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,
26753634,https://www.airbnb.com.vn/rooms/26753634,Di An,17,10.91522,106.76956,REGULAR,,"Homestay tại làng - Thị trấn Di An, Bình Dương",private_room,False,,/ đêm,455.019,₫455.019,2.0,,True,True,,,True,True,True,,False,False,False,,,,,,True,,True,,,False,,True,,,,,,,,,,,,,,,,,,,,
42344310,https://www.airbnb.com.vn/rooms/42344310,Củ Chi,27,10.97045,106.54956,REGULAR,,Khách sạn Paradise,private_room,False,,/ đêm,421.094,₫421.094,2.0,,,True,,,True,True,True,,False,,,,,,,,True,,,,,False,,,,,,,,,,,,,,,,,True,,,,,
789682588027719841,https://www.airbnb.com.vn/rooms/789682588027719841,Thị xã Bến Cát,3,11.130244009012507,106.603246293962,REGULAR,,Phòng Suite Có Ban Công,private_room,False,,/ đêm,741.765,₫741.765,2.0,,,True,,,True,True,True,,False,,,,True,,,,True,,True,,,False,,,,,,,,,True,,,,,,,,,,,,,
49909888,https://www.airbnb.com.vn/rooms/49909888,,6,11.38402,106.61543,REGULAR,,Cho thuê căn hộ cao cấp ở Thuận An,entire_home,False,,/ đêm,,,4.0,,True,True,True,,True,True,True,,False,,,,,,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,
643015906019623373,https://www.airbnb.com.vn/rooms/643015906019623373,Dĩ An,30,10.90588,106.75364,REGULAR,,"B7 Vườn Bcons 2brs, hồ bơi miễn phí, 4prs",entire_home,False,,/ đêm,815.126,₫815.126,4.0,,True,True,True,True,,True,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,,True,,,,,,,,,,
731697290183123873,https://www.airbnb.com.vn/rooms/731697290183123873,Thành phố Thủ Dầu Một,5,10.9642437,106.6614043,REGULAR,,Motel Thảo Ngân Bình Dương,private_room,False,,/ đêm,456.471,₫456.471,16.0,True,,True,True,,True,,,,False,,,,True,,,,True,,,,True,False,,,,,,,,,True,,,,,,,,,,,,,
813971259754308291,https://www.airbnb.com.vn/rooms/813971259754308291,Bình Thạnh,10,11.41761,106.68743,REGULAR,,Thư giãn và yên tĩnh,entire_home,False,,/ đêm,1.655,₫1.655.620,2.0,,True,True,True,True,True,True,,,False,,,,True,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,
41383205,https://www.airbnb.com.vn/rooms/41383205,thành phố Biên Hòa,7,10.956,106.87339,REGULAR,,PT Biên Hòa Plaza C21,entire_home,False,,/ đêm,570.589,₫570.589,2.0,,,True,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
878443672100286670,https://www.airbnb.com.vn/rooms/878443672100286670,Thuận An,18,10.948296438414742,106.70702562275393,REGULAR,,Binh Duong*center*2BR Apt*Industrial Park*Pool*Gym,entire_home,False,,/ đêm,2.745,₫2.745.000,4.0,,True,True,True,True,True,True,,,False,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,True,,,,
731446264518999593,https://www.airbnb.com.vn/rooms/731446264518999593,Dĩ An,7,10.8772416,106.7495445,REGULAR,,Căn hộ cao cấp có hồ bơi 1000m,entire_home,False,,/ đêm,1.300,₫1.300.942,2.0,,True,True,True,True,True,,,,False,,,,True,,,,True,,,,True,,,,,,,,,,True,,,,,,,,,,,,,
41725487,https://www.airbnb.com.vn/rooms/41725487,Thị xã Thuận An,11,10.90239,106.70645,REGULAR,,"Nhà đẹp cho thuê tại Thuận An, Bình Dương",entire_home,False,,/ đêm,456.471,₫456.471,5.0,,True,True,,,True,True,True,,False,,,,,,,,True,,,,True,False,,,,True,,,,,,,,,,,,,,,,,,
42025153,https://www.airbnb.com.vn/rooms/42025153,thành phố Biên Hòa,8,10.94779,106.83061,REGULAR,,Căn hộ và studio Deep House,entire_home,False,,/ đêm,760.824,₫760.824,2.0,,True,True,,,True,True,True,,False,,,,,,,,True,,,,,False,,,,True,,,,,,,,,,,,,,,,,,
28346291,https://www.airbnb.com.vn/rooms/28346291,Tân An Hội,16,10.94375,106.47734,REGULAR,,"2BR đẹp & rộng rãi tại Củ Chi, HCM",entire_home,False,,/ đêm,2.328,₫2.328.608,4.0,,True,True,,,,,True,,False,,,,,,"5,0",4,True,,,,True,False,,,,,,,,True,,,,,,,,,,,,,,
722011970611205761,https://www.airbnb.com.vn/rooms/722011970611205761,Bien Hoa,17,10.86841861498348,106.90128779120175,REGULAR,,Qant Villa căn số 3,entire_home,False,,/ đêm,,,4.0,,True,True,,,True,True,,True,False,,,,,,,,True,,,,,False,,,,,,True,,,,True,,,,,,,,,,,,
820536505764736536,https://www.airbnb.com.vn/rooms/820536505764736536,Quận 4,10,11.432470521091657,106.64800498634577,REGULAR,,Căn Hộ TheGoldView Trung Tâm HCM,entire_home,False,,/ đêm,1.654,₫1.654.707,4.0,,True,True,True,True,True,True,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
42026888,https://www.airbnb.com.vn/rooms/42026888,Thành phố Thủ Dầu Một,22,11.04283,106.61899,REGULAR,,- Nhà cổ Thái Lan,entire_home,False,,/ đêm,567.788,₫567.788,4.0,,True,True,,,True,True,True,,False,,,,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
37445013,https://www.airbnb.com.vn/rooms/37445013,Thủ Đức,9,10.86481,106.78058,REGULAR,,Phòng riêng rộng rãi tại Thủ Đức gần khu công nghệ cao,private_room,False,,/ đêm,790.425,₫790.425,2.0,,,True,,,True,True,True,,False,,,,,,,,True,True,True,,,False,,,,,,,,,True,,,,,,,,,,,,,
610731540257800030,https://www.airbnb.com.vn/rooms/610731540257800030,Tân Phú,30,10.86447,106.80963,REGULAR,,Căn hộ 2 phòng ngủ đầy đủ tiện nghi tại Khu CNC,entire_home,False,,/ đêm,,,4.0,,True,True,True,,True,True,True,,,,,,True,,"4,8",5,True,True,,,,,,,,,,,,,,,,,,,,,,,True,,,
723063654761344907,https://www.airbnb.com.vn/rooms/723063654761344907,Thành Phố Thủ Đức,6,10.88021,106.84607,REGULAR,,Homestay 2PN full view hồ cá Koi,entire_home,False,,/ đêm,,,4.0,,True,True,True,True,True,True,,,False,,,True,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,
36710520,https://www.airbnb.com.vn/rooms/36710520,Tân Xuân,7,10.86938,106.60286,REGULAR,,Bạn sẽ tìm thấy giá trị thực sự tại  căn hộ.,entire_home,False,,/ đêm,695.897,₫695.897,2.0,,True,True,,,True,True,,,,,,,,,,,True,True,True,,True,,,,,,,,,True,,,,,,,,,,,,,,
878462683362554287,https://www.airbnb.com.vn/rooms/878462683362554287,Thuận An,20,10.948148968535437,106.70689687672122,REGULAR,,Binh Duong*center*Studio Apartment*Pool*Gym,entire_home,False,,/ đêm,1.536,₫1.536.024,2.0,,True,True,True,True,True,,True,,False,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,,
36367249,https://www.airbnb.com.vn/rooms/36367249,Củ Chi,29,11.06074,106.43877,REGULAR,,Lượt xem,private_room,False,,/ đêm,1.368,₫1.368.271,1.0,,,True,,True,True,,True,,False,,,,True,,,,True,,,,True,False,,,,,,,,,,,,,,,,,,,,True,,
823635643715384792,https://www.airbnb.com.vn/rooms/823635643715384792,Tân Bình,9,11.40318,106.73171,REGULAR,,Fall in Love w The Cozy APT@Full,entire_home,False,,/ đêm,805.905,₫805.905,2.0,,True,True,True,,,True,True,,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
614989461412098856,https://www.airbnb.com.vn/rooms/614989461412098856,Thuận An,7,10.92641,106.71355,REGULAR,,Căn hộ cao cấp Habitat - Full Service,entire_home,False,,/ đêm,935.765,₫935.765,4.0,,True,True,,,,True,True,,False,,,,,,,,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,
788272484871304944,https://www.airbnb.com.vn/rooms/788272484871304944,thành phố Biên Hòa,14,10.96047,106.81578,REGULAR,,Win Phát Motel - 103,private_room,False,,/ đêm,,,2.0,,True,True,True,,True,True,True,,,,,,True,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,
48615424,https://www.airbnb.com.vn/rooms/48615424,Thành phố Thủ Dầu Một,5,10.98638,106.66362,REGULAR,,"Ưu đãi vàng, bạt ngàn tiện ích - Deluxe room",private_room,False,,/ đêm,1.557,₫1.557.707,2.0,,,True,True,True,True,,True,,False,,,,,,,,True,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,
653855954860536094,https://www.airbnb.com.vn/rooms/653855954860536094,Dĩ An,26,10.9075061,106.7530194,REGULAR,,"Căn hộ cao cấp BG với tầm nhìn đẹp cho gia đình, hồ bơi miễn phí",entire_home,False,,/ đêm,753.177,₫753.177,4.0,,True,True,,True,True,,True,,,,,,,,,,True,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,
9098591,https://www.airbnb.com.vn/rooms/9098591,Thành phố Thủ Dầu Một,8,10.95421,106.66477,REGULAR,,GIÁ TRỊ LỚN DLX 2 BR CHO NHÓM TỪ 4 TRỞ LÊN,entire_home,False,,/ đêm,963.560,₫963.560,4.0,,True,True,,True,True,,True,,False,,,,,,"4,79",19,True,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,
808319857808867649,https://www.airbnb.com.vn/rooms/808319857808867649,Thuận An,21,10.92328,106.72715,REGULAR,,Dịch vụ đầy đủ cho Chuyên gia VSIP,entire_home,False,,/ đêm,798.824,₫798.824,4.0,,True,True,True,,True,True,True,,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
19042261,https://www.airbnb.com.vn/rooms/19042261,Ho Chi Minh City,13,11.06456,106.43105,REGULAR,,Nhà mới ở vùng nông thôn với vườn rau hữu cơ.,private_room,False,,/ đêm,2.519,₫2.519.060,8.0,,True,True,,,True,True,True,,False,False,True,,,False,"5,0",14,True,,True,,,False,6,,,,,,,,,,,,,,,,,,,,,
28276834,https://www.airbnb.com.vn/rooms/28276834,Đức Hòa,16,10.92893,106.38993,REGULAR,,Chỗ ở để Tưởng niệm - BIỆT thự BETTGER,private_room,False,,/ đêm,401.495,₫401.495,1.0,,True,True,,,True,True,True,,False,False,False,,,,,,True,,,,,False,,True,,,,,,,,,,,,,,,,,,,,
47552774,https://www.airbnb.com.vn/rooms/47552774,Thị xã Thuận An,11,10.9029,106.70533,REGULAR,,"Cozy house at Thuan An, Binh duong",entire_home,False,,/ đêm,705.977,₫705.977,5.0,,True,True,True,,True,True,,,False,,,,,,,,True,,True,,True,False,,,,,,,,,,,,,,,,,,,,,,
865927953030113215,https://www.airbnb.com.vn/rooms/865927953030113215,Chơn Thành,6,11.4351,106.66267,REGULAR,,đầy đủ tiện nghi,private_room,False,,/ đêm,570.589,₫570.589,,,,True,True,True,True,True,True,,,,,,True,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,
42670552,https://www.airbnb.com.vn/rooms/42670552,Biên Hoà,5,10.95489,106.87215,REGULAR,,PT Biên Hoà Plaza B23,private_room,False,,/ đêm,912.942,₫912.942,4.0,,True,True,,,True,True,True,,,False,True,,,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
797389960349354986,https://www.airbnb.com.vn/rooms/797389960349354986,Thuận An,8,10.94503,106.66995,REGULAR,,"Khu cắm trại thiên nhiên,an toàn",private_room,False,,/ đêm,399.412,₫399.412,8.0,,True,True,,,,,,,False,,,,True,,,,True,,,True,,False,,,,,,True,,,,True,,,,,,,,,,,True,
32072842,https://www.airbnb.com.vn/rooms/32072842,Thạnh Lộc,13,10.88158,106.68064,REGULAR,,"Phòng ngủ đôi chung tại TP.HCM, Quận 12",shared_room,False,,/ đêm,270.947,₫270.947,2.0,,True,True,,,True,,True,,False,,,,,,,,True,,,,,False,,,True,,,,,,,,,,,,,,,,,,,
45279891,https://www.airbnb.com.vn/rooms/45279891,Thị xã Tân Uyên,5,11.08789,106.90834,REGULAR,,"Hoàn toàn sôi động, tuy nhiên yên tĩnh tuyệt vời",entire_home,False,,/ đêm,562.065,₫562.065,3.0,,True,True,,,True,True,True,,,,,,,,,,True,,True,,,,,,True,,,,,True,,,,,,,,,,,,,,
39325791,https://www.airbnb.com.vn/rooms/39325791,Trảng Bom,9,10.96722,106.9511,REGULAR,,Phòng ấm cúng ở Đồng Nai,private_room,False,,/ đêm,319.530,₫319.530,2.0,,True,,,,,,True,,False,False,True,,,False,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,
41153962,https://www.airbnb.com.vn/rooms/41153962,Thành phố Thủ Dầu Một,1,11.02381,106.65583,REGULAR,,Nha nghi gia re Binh Duong,private_room,False,,/ đêm,268.177,₫268.177,2.0,,,True,,,True,,True,,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
21111518,https://www.airbnb.com.vn/rooms/21111518,ho chi minh,7,11.05231,106.44575,REGULAR,,"Nơi ẩn náu, gần địa đạo Cuchi, 1 phòng ngủ",private_room,False,,/ đêm,1.312,₫1.312.354,4.0,,True,True,,,True,True,True,,False,False,True,,,False,,1,True,,True,,,False,6,,,,,,,,,,,,,,,,,,,,,
28278036,https://www.airbnb.com.vn/rooms/28278036,Thị xã Bến Cát,8,11.26151,106.6002,REGULAR,,"NHÀ SANG trọng 3BR: HỒ bơi, KARAOKE & WiFi MIỄN PHÍ",entire_home,False,,/ đêm,455.019,₫455.019,1.0,,True,,,,,,True,,False,,,,,,,,True,,,,,False,,,,True,,,,,,,,,,,,,,,,,,
28402164,https://www.airbnb.com.vn/rooms/28402164,Thủ Dầu Một,4,11.0193,106.62836,REGULAR,,Duys Haus,entire_home,False,,/ đêm,776.205,₫776.205,2.0,,True,True,,,,True,True,,,,,,,,"4,69",29,True,,,,,,,,True,,True,,,,,,,True,,,,,True,,,,,
41383509,https://www.airbnb.com.vn/rooms/41383509,thành phố Biên Hòa,7,10.95444,106.87266,REGULAR,,PT Biên Hòa Plaza C23,entire_home,False,,/ đêm,912.942,₫912.942,2.0,,,True,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
41388643,https://www.airbnb.com.vn/rooms/41388643,,15,10.87844,106.81203,REGULAR,,Aurora-Elegant Home★ Căn hộ 2BRS ★MASTERI TD,entire_home,False,,/ đêm,1.258,₫1.258.965,4.0,,True,True,,True,True,True,True,True,False,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
16796112,https://www.airbnb.com.vn/rooms/16796112,Củ Chi,4,11.09106,106.51798,REGULAR,,Khu nghỉ dưỡng Tanja,private_room,False,,/ đêm,284.740,₫284.740,4.0,,,True,,,,True,True,,False,,,,,,"4,53",17,True,,,,True,False,,,,True,,,,,,,,,,,,,,,,,,
557163544274452737,https://www.airbnb.com.vn/rooms/557163544274452737,Quận 9,30,10.8824,106.83836,REGULAR,,"s14,Ngôi nhà nghỉ dưỡng 3 phòng ngủ đáng yêu với hồ bơi S3",entire_home,False,,/ đêm,1.077,₫1.077.268,6.0,,True,True,,True,True,True,True,,,,,,,,,,,True,,,,,,,,,True,True,,,,True,,,,,,,,,,,,
730096781233869305,https://www.airbnb.com.vn/rooms/730096781233869305,Thành phố Thủ Dầu Một,11,10.9639594,106.679939,REGULAR,,Phòng lớn - Căn hộ 2 phòng ngủ,private_room,False,,/ đêm,,,3.0,,True,True,,,True,True,True,,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
662174440852087177,https://www.airbnb.com.vn/rooms/662174440852087177,thành phố Biên Hòa,19,10.951425545009155,106.82865612208843,REGULAR,,Căn hộ đáng yêu tại Biên Hòa/Phòng tập thể dục miễn phí,entire_home,False,,/ đêm,1.430,₫1.430.707,4.0,,True,True,True,True,True,True,True,,False,,,,True,,"5,0",3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
28084499,https://www.airbnb.com.vn/rooms/28084499,Phước Vĩnh,20,11.27773,106.79704,REGULAR,,PHÒNG SUITE SANG TRỌNG ẤM CÚNG GẦN PHÚ GIAO,entire_home,False,,/ đêm,1.324,₫1.324.111,4.0,,True,True,,,True,,True,,False,,,,,,,,True,,True,,,False,,,True,,,,,,,,,,,,,,,,,,,
39091252,https://www.airbnb.com.vn/rooms/39091252,Thị xã Thuận An,3,10.9437,106.72715,REGULAR,,CĂN HỘ 2BR HIỆN ĐẠI TẠI D1 THỊ TRẤN VIET-SING,entire_home,False,,/ đêm,970.000,₫970.000,4.0,,True,True,,,True,True,True,,False,,,,,,,,True,True,,,,False,,,,True,,,,,,,,,,,,,,,,,,
688917913299908018,https://www.airbnb.com.vn/rooms/688917913299908018,Long Bình,21,10.8661385,106.8381734,REGULAR,,Nice Apartment Vinhomes Grand Park District 9,entire_home,False,,/ đêm,1.027,₫1.027.059,4.0,,True,True,True,True,,True,True,True,False,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,
34843718,https://www.airbnb.com.vn/rooms/34843718,Thuận An,17,10.9229,106.71236,REGULAR,,Sống trong căn hộ cao cấp tại Habitat,entire_home,False,,/ đêm,942.612,₫942.612,4.0,,True,True,,True,True,,True,,False,,,,,,,,True,True,,,,False,,,,,,,,True,,,,,,,,,,,,,,
30900469,https://www.airbnb.com.vn/rooms/30900469,Quận 1,8,10.88095,106.796,REGULAR,,"Căn hộ sạch sẽ, an toàn với cây cối và hồ nước xung quanh",shared_room,False,,/ đêm,261.208,₫261.208,1.0,,True,True,,,,,,,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
