room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,isSuperHost,isVerified,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,rating,reviewCount,SYSTEM_POOL,SYSTEM_TV,SYSTEM_SNOWFLAKE,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_NO_DETECTOR_SMOKE,yearHosting,price,price_full,SYSTEM_BEACH,SYSTEM_WASHER,SYSTEM_CRIB,SYSTEM_PETS,SYSTEM_DRYER,SYSTEM_VIEW_MOUNTAIN,SYSTEM_EV_CHARGER,SYSTEM_FIREPLACE,SYSTEM_VIEW_CITY,SYSTEM_JACUZZI,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_PATIO_BALCONY,SYSTEM_ELEVATOR,SYSTEM_SMOKING_ALLOWED,SYSTEM_SAUNA,SYSTEM_PACK_N_PLAY,SYSTEM_REFRIGERATOR,SYSTEM_HIGH_CHAIR,SYSTEM_BATHTUB,SYSTEM_BREAKFAST,SYSTEM_CALENDAR,SYSTEM_PIANO,SYSTEM_MICROWAVE,SYSTEM_MAPS_RESORT,SYSTEM_GOLF
893107825811527839,https://www.airbnb.com.vn/rooms/893107825811527839,Thành phố Hội An,30,15.88341,108.35374,REGULAR,,Deluxe River View Cam Thanh,private_room,,,False,,/ đêm,2.0,,,,,True,,True,True,False,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842474360652394748,https://www.airbnb.com.vn/rooms/842474360652394748,Thành phố Hội An,12,15.87819,108.34207,REGULAR,,Phòng rộng rãi ngay trung tâm Hội An,private_room,,,False,,/ đêm,2.0,,,True,True,True,True,,,False,"5,0",4,,,True,True,,False,,367.516,₫367.516,,True,,,,,,,,,,True,,,,,,,,,,,,,
33840031,https://www.airbnb.com.vn/rooms/33840031,Sơn Trà,30,16.06383,108.23495,REGULAR,,Nhà của Felix 2,private_room,True,True,False,,/ đêm,2.0,True,True,,True,True,True,,,False,"4,92",52,,True,,,,False,4,308.118,₫308.118,,True,,,True,,,,,,,,,,,,,,,,,,,,
797614935482042681,https://www.airbnb.com.vn/rooms/797614935482042681,Hội An,22,15.87974,108.33836,REGULAR,,Homestay Xanh La - 1 giường đơn,private_room,True,True,False,,/ đêm,1.0,True,,,,True,,True,True,False,"5,0",3,,True,True,,True,False,4,285.294,₫285.294,,,,,,,,,,,,,,,,,,,,,,,,,
884141476371979526,https://www.airbnb.com.vn/rooms/884141476371979526,Thành phố Hội An,28,15.87285,108.33539,REGULAR,,River View Room Free Pool,private_room,,,False,,/ đêm,2.0,,,,,True,,True,True,False,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38278003,https://www.airbnb.com.vn/rooms/38278003,Thành phố Hội An,17,15.89144,108.32031,REGULAR,,SeaLine Homestay_10 phút đến Phố cổ Hội An/Hồ bơi/Xe đạp/Bữa sáng,private_room,,,False,,/ đêm,2.0,,,,,True,,,,False,,,True,True,True,,True,False,,,,,,,True,,,,,,,,,,,,,,,,True,True,,,,
891631554101009483,https://www.airbnb.com.vn/rooms/891631554101009483,Thành phố Hội An,15,15.9576931,108.5071247,REGULAR,,Monkey Bungalow Villa,private_room,,,False,,/ đêm,6.0,,,,True,True,True,,True,False,,,,,,,,False,,,,True,,,True,,,,,,True,,,,,,,,,,,,True,,,
742455768307975916,https://www.airbnb.com.vn/rooms/742455768307975916,Thành phố Hội An,16,15.88256868767122,108.33367405100348,REGULAR,,Lovely 1BR APT W/ ROOfTOP POOL 10 MINS FrOM TOWN,private_room,,,False,,/ đêm,2.0,,True,,True,True,True,True,True,False,"4,79",14,True,True,,,,False,,620.741,₫620.741,,,,,,,,,,,,,,,,,,,,,,,,,
37651156,https://www.airbnb.com.vn/rooms/37651156,Thành phố Hội An,30,15.8813,108.354,REGULAR,,Toàn bộ Biệt thự hồ bơi hai phòng. Ngọc ẩn trong Hoian,entire_home,,,False,,/ đêm,4.0,,True,,True,True,,True,,False,"4,85",74,True,True,,,,False,,831.902,₫831.902,,True,,True,,,,,,,,,,,,,,,,,,,,,
772697138441164016,https://www.airbnb.com.vn/rooms/772697138441164016,Thành phố Hội An,15,15.88116,108.34883,REGULAR,,"Phòng sang trọng với bữa sáng, xe đạp và hồ bơi miễn phí",private_room,,,False,,/ đêm,2.0,,,,True,True,True,True,True,,"4,88",17,True,True,True,,,False,,481.803,₫481.803,,,,,,,,,,,,True,,,,,,,,,,,,,
39759153,https://www.airbnb.com.vn/rooms/39759153,Ngũ Hành Sơn,12,16.04749,108.24781,REGULAR,,SH32❤️ Phòng riêng kiểu NY rất gần bãi biển✅,private_room,,,False,,/ đêm,2.0,,,,,True,,True,,False,"4,93",55,,True,True,True,True,False,,396.147,₫396.147,,,,,,,,,,,,,,,,,True,,,,,,True,,
852748948139480879,https://www.airbnb.com.vn/rooms/852748948139480879,Thành phố Hội An,18,15.87891,108.37315,REGULAR,,Private House 2Brs - Netflix & Jaccuzi Pool,entire_home,,,False,,/ đêm,4.0,,True,,True,True,True,True,,,,,True,True,,,,,,1.129,₫1.129.765,,True,,True,,,,,True,,,,,,,,,,,,,,,,
890233192042518426,https://www.airbnb.com.vn/rooms/890233192042518426,Thành phố Hội An,30,15.87689,108.36317,REGULAR,,Modern Furnished Studio with Pool,private_room,,,False,,/ đêm,2.0,,True,,True,True,True,True,,False,,,True,,True,,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
39997382,https://www.airbnb.com.vn/rooms/39997382,Thành phố Hội An,20,15.88164,108.32028,REGULAR,,Phòng ấm cúng ✰trong lòng✰ ban công Hội An W,private_room,True,True,False,,/ đêm,2.0,True,True,,True,True,,True,,,"5,0",10,,True,True,True,,,4,292.141,₫292.141,,True,,,,,,,,,,True,,,,,,,,,,,,,
31005996,https://www.airbnb.com.vn/rooms/31005996,Thành phố Hội An,21,15.87827,108.32075,REGULAR,,Ban công phòng hiện đại với bồn tắm gần khu phố cổ,private_room,,,False,,/ đêm,2.0,,True,,,True,True,True,True,,"5,0",10,True,True,True,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,
29787758,https://www.airbnb.com.vn/rooms/29787758,Thành phố Hội An,30,15.87578,108.32069,REGULAR,,Phòng ngủ mái hiên với tầm nhìn đáng yêu,private_room,True,True,False,,/ đêm,3.0,True,True,True,,True,True,True,,False,"4,86",85,True,True,,,,,4,970.001,₫970.001,,,,,,,,,,,,,,,,,,,,,,,,,
44159709,https://www.airbnb.com.vn/rooms/44159709,Thành phố Hội An,30,15.8846,108.3653,REGULAR,,"Nhà riêng với 2bdrs, Hồ bơi, Nhà bếp - Pea Home",private_room,True,True,False,,/ đêm,4.0,,,,True,True,True,True,,False,"4,88",34,True,,,,,False,3,1.460,₫1.460.707,,True,,True,,,,,,,False,,,,,,,,,,,,,,
40239798,https://www.airbnb.com.vn/rooms/40239798,Ngũ Hành Sơn,30,16.05429,108.246,REGULAR,,Căn hộ Studio có ban công lớn gần biển Mỹ Khê,entire_home,,,False,,/ đêm,2.0,,,,True,True,True,True,,,"4,79",24,,True,True,,,,,603.283,₫603.283,,True,,True,,,,,,,,True,True,,,,,,,,,,,,
649181878402779397,https://www.airbnb.com.vn/rooms/649181878402779397,Thành phố Hội An,29,15.908239325615869,108.34719277918339,REGULAR,,Aki 's House An Bàng - Family Garden - 2br,private_room,True,True,False,,/ đêm,4.0,True,True,,True,True,True,True,,False,"4,86",14,True,,,,,,7,1.426,₫1.426.471,True,,,,,,,,,True,,,,,,,,,,,,,,,
692461392679605478,https://www.airbnb.com.vn/rooms/692461392679605478,Thành phố Hội An,7,15.87519,108.32502,REPRESENTATIVE,,Phòng đôi cao cấp với ban công - trung tâm Hội An,private_room,False,False,False,,/ đêm,2.0,True,,,,True,,,,False,"4,67",57,,True,True,,,False,8,750.000,₫750.000,,,,,,,,,,,,True,,,,,,,,,,,,,
27559087,https://www.airbnb.com.vn/rooms/27559087,Hoi An,17,15.88303,108.34043,REGULAR,,Khung cảnh nông thôn tuyệt vời -Twin Room 1,private_room,True,True,False,,/ đêm,2.0,,,,,True,True,True,,False,"4,78",45,,True,True,True,,False,5,,,,,,,,,,,,,False,True,,,,,,,,,,,,,
37841492,https://www.airbnb.com.vn/rooms/37841492,Ngũ Hành Sơn,12,16.04905,108.24776,REGULAR,,SH22❤️ Phòng riêng kiểu NY chỉ cách bãi biển 3 phút✅,private_room,,,False,,/ đêm,1.0,,,,,True,,True,,False,"4,87",61,,True,True,True,True,False,,374.710,₫374.710,,,,,,,,,,,,,,,,,True,,,,,,True,,
893104752474164861,https://www.airbnb.com.vn/rooms/893104752474164861,Thành phố Hội An,30,15.88167,108.35203,REGULAR,,Deluxe Garden with Pool,private_room,,,False,,/ đêm,2.0,,,,,True,,,True,False,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32450237,https://www.airbnb.com.vn/rooms/32450237,Phước Mỹ,30,16.06295,108.24049,REPRESENTATIVE,,OASIS-NEAR BEACH-NICE ROOM-AIRPORT SHUTTLE-NETFLIX,hotel_room,,,False,,/ đêm,2.0,,True,,,True,True,True,,,"4,95",136,,True,True,True,True,,,467.919,₫467.919,True,,,,,,,,,,,,True,,,,,,,,,,,,
7939405,https://www.airbnb.com.vn/rooms/7939405,Da Nang ,30,15.97463,108.28008,REGULAR,,Căn hộ có vườn riêng trong Ocean Villas resort 5*,entire_home,,,False,,/ đêm,6.0,,True,,True,True,,True,,,"4,75",146,True,True,,,,,,1.349,₫1.349.013,True,True,,,,,,,,,,,True,,,,,,,,,,,True,
24788160,https://www.airbnb.com.vn/rooms/24788160,Thành phố Hội An,22,15.88233,108.34585,REGULAR,,"Nhà anh đào, phòng có bữa sáng & hồ bơi tuyệt vời",private_room,,,False,,/ đêm,2.0,,True,,,True,True,True,,False,"4,99",90,True,True,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,
882271546081194690,https://www.airbnb.com.vn/rooms/882271546081194690,Thành phố Hội An,30,15.77124612704465,108.41575621830356,REGULAR,,Khách sạn Ngọc Hoa - Nam Hội An.,private_room,,,False,,/ đêm,16.0,,True,,True,True,True,True,True,False,,,,,,,,,,,,True,,,True,,,,,,True,,,,,,,,,,,,,,,
18183382,https://www.airbnb.com.vn/rooms/18183382, Hội An,30,15.88287,108.35622,REGULAR,,"Nhà bếp chung 1 phòng ngủ, khung cảnh yên tĩnh ở Hội An 02",private_room,,,False,,/ đêm,2.0,,True,,True,True,True,True,True,False,"4,91",123,,,,,,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
842579661328907648,https://www.airbnb.com.vn/rooms/842579661328907648,Thành phố Hội An,12,15.897364617082275,108.32038766826172,REGULAR,,Căn hộ ấm cúng và sạch sẽ 4,private_room,True,True,False,,/ đêm,2.0,True,,,True,True,True,True,True,False,"5,0",4,,True,,,,,2,285.294,₫285.294,,True,,True,,,,,,,,,,,,,,,,,,,,,
892954528923184313,https://www.airbnb.com.vn/rooms/892954528923184313,Thành phố Hội An,30,15.90922,108.34115,REGULAR,,PINK HOUSE VILLA an bang Hoi an,entire_home,,,False,,/ đêm,10.0,,,,True,True,True,True,True,False,,,True,,,,,False,,4.792,₫4.792.943,True,,,,,,,,,True,,,,,,,,,,,,,,,
27130064,https://www.airbnb.com.vn/rooms/27130064,Hội An,9,15.87685,108.36552,REGULAR,,Một phòng đôi với bữa sáng và tầm nhìn ra hồ | 2,private_room,True,True,False,,/ đêm,2.0,True,,,True,True,,True,True,False,"5,0",5,True,True,,,,False,5,550.000,₫550.000,,,,,,,,,,True,,,,,,,,,,,,,,,
842263930770485856,https://www.airbnb.com.vn/rooms/842263930770485856,Sơn Trà,23,16.06582,108.24313,REGULAR,,BAO Apartment & Coffee,private_room,,,False,,/ đêm,16.0,,,,,True,True,True,True,False,"3,67",3,,,True,True,True,,,256.765,₫256.765,True,,,,,,True,,,,,,,,,,,,,,,,,,
33920359,https://www.airbnb.com.vn/rooms/33920359,Thành phố Hội An,24,15.87854,108.33793,REGULAR,,Xanh La Hội An homestay - 1 giường king,private_room,True,True,False,,/ đêm,2.0,True,,,,True,True,True,,False,"4,94",77,,True,True,,True,False,4,338.930,₫338.930,,,,,,,,,,,,,,,,,True,,,,,,,,
777782336406386428,https://www.airbnb.com.vn/rooms/777782336406386428,Thành phố Hội An,15,15.8747213,108.3237539,REGULAR,,Double room- 2 pax- homestay Cường Thịnh,private_room,,,False,,/ đêm,2.0,,,,,True,,True,True,False,"4,6",5,,True,True,,,False,,281.871,₫281.871,,,,,,,,,True,,,,,True,,,True,,,,,,,,
880779264444789603,https://www.airbnb.com.vn/rooms/880779264444789603,Thành phố Hội An,13,15.89704,108.32114,REGULAR,,Cozy And Clean Apartment 8,private_room,True,True,False,,/ đêm,2.0,True,,,True,True,True,True,True,False,,,,True,,,,,,342.353,₫342.353,,,,True,,,True,,,,,,,,,,,,,,,,,,
21190818,https://www.airbnb.com.vn/rooms/21190818,Thành phố Hội An,9,15.91217,108.33804,REGULAR,,phòng gia đình hai phòng ngủ,private_room,False,True,False,,/ đêm,4.0,,,,True,True,,,,False,"4,74",43,,True,True,,True,False,6,1.017,₫1.017.083,,,,,,,,,,,False,,,True,,,,,,,,,,,
766212968161873505,https://www.airbnb.com.vn/rooms/766212968161873505,Thành phố Hội An,19,15.8835,108.36104,REGULAR,,Phòng đơn yên bình - Ban công Riêng và Phòng tắm,private_room,True,True,False,,/ đêm,1.0,,,,True,True,True,True,,False,"5,0",5,True,,,,,False,3,502.118,₫502.118,,True,,True,,,,,,,False,,,,,,,,,,,,,,
832143308353252508,https://www.airbnb.com.vn/rooms/832143308353252508,Ngũ Hành Sơn,19,16.04734017988922,108.24521830793455,REGULAR,,Nhà Trắng 1,private_room,False,True,False,,/ đêm,,,,,,,,,,,"5,0",3,,,,,,,2,315.235,₫315.235,,,,,,,,,,,,,,,,,,,,,,,,,
32956517,https://www.airbnb.com.vn/rooms/32956517,Ngũ Hành Sơn,12,16.04751,108.23658,REGULAR,,Toàn cảnh studio-ban công - nhà thông minh thành phố 23,entire_home,,,False,,/ đêm,2.0,,,True,True,True,,True,True,False,"4,85",39,,True,True,,,,,401.365,₫401.365,,True,,,,,,,,,,,True,,,,,,,,,,,,
6067252,https://www.airbnb.com.vn/rooms/6067252,Hội An,14,15.87952,108.30553,REGULAR,,King Suite River View - Thuần khiết,private_room,,,False,,/ đêm,2.0,,,,,True,,True,,,"4,33",75,True,True,True,True,,,,422.182,₫422.182,,True,,,True,,,,,True,,,,,,,,,True,,,,,,
11783951,https://www.airbnb.com.vn/rooms/11783951,tp. Hội An,30,15.8884,108.33097,REPRESENTATIVE,,Volar Balcony Deluxe Double 2 với bữa sáng,private_room,True,True,False,,/ đêm,2.0,True,True,,,True,True,True,,False,"4,92",85,True,True,,,,False,7,508.668,₫508.668,,,,,,,,,,,,,,,,,,,,,,,,,
15540401,https://www.airbnb.com.vn/rooms/15540401,tp. Hội An,30,15.88157,108.34626,REGULAR,,Phòng đôi cao cấp với bữa sáng - Biệt thự Nam Phú,private_room,True,True,False,,/ đêm,2.0,,,,,True,,True,,False,"4,89",188,True,True,True,,True,,7,490.709,₫490.709,,,,,,,,,,,False,,,True,,,,,,True,,,,,
791711507739198811,https://www.airbnb.com.vn/rooms/791711507739198811,Thành phố Hội An,11,15.87627,108.3243,REGULAR,,Phòng ban công Hội An với hồ bơi và trung tâm tầm nhìn đẹp,private_room,,,False,,/ đêm,2.0,,True,True,,True,,,True,False,"5,0",17,True,True,True,,True,,,672.104,₫672.104,,,,,,,,,,True,,,,,,,,,,,,,,,
853340545527020346,https://www.airbnb.com.vn/rooms/853340545527020346,Thành phố Hội An,12,15.91638,108.33549,REGULAR,,Romantic Blue Boat Villa - An Bang Beach Getaway,entire_home,,,False,,/ đêm,2.0,,True,,True,True,True,True,,False,,,,,True,,,False,,1.896,₫1.896.167,True,,,,,,,,,,,True,,,,,,,,,,,,,
812949042432962861,https://www.airbnb.com.vn/rooms/812949042432962861,Sơn Trà,22,16.06665,108.24532,REGULAR,,Suite Glory(studio),entire_home,,,False,,/ đêm,,,,,,,,,,,"4,83",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846102660601433813,https://www.airbnb.com.vn/rooms/846102660601433813,Thành phố Hội An,22,15.90756,108.34672,REGULAR,,Deluxe Pool vw- Aki 's Villa An Bang - Mát-xa miễn phí,private_room,True,True,False,,/ đêm,2.0,True,True,True,True,True,True,True,True,False,"4,9",10,,,,,,,7,616.965,₫616.965,True,,,,,,,,,,,,,,,,,,,,,,,,
887381528992113682,https://www.airbnb.com.vn/rooms/887381528992113682,Thành phố Hội An,30,15.87497,108.35752,REGULAR,,6 bedroom private pool villa-8 people stay,private_room,,,False,,/ đêm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835337781971731789,https://www.airbnb.com.vn/rooms/835337781971731789,Hội An,21,15.8868,108.35554,REGULAR,,5 phòng - toàn bộ biệt thự có hồ bơi,entire_home,,,False,,/ đêm,10.0,,,,True,True,True,,,False,"5,0",6,True,True,True,,,False,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
886523745241027849,https://www.airbnb.com.vn/rooms/886523745241027849,Thành phố Hội An,9,15.889818594034244,108.3217145571472,REGULAR,,Private room_Huge balcony,private_room,,,False,,/ đêm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39072164,https://www.airbnb.com.vn/rooms/39072164,Thành phố Hội An,30,15.87233,108.33493,REGULAR,,Phòng Deluxe Bữa sáng miễn phí - Hồ bơi và xe đạp miễn phí,private_room,True,True,False,,/ đêm,3.0,True,,,True,True,True,True,,,"4,92",76,True,True,True,,,False,4,,,,,,,,,,,,,,True,,,,,,,,,,,,,
606262516516840172,https://www.airbnb.com.vn/rooms/606262516516840172,Thành phố Hội An,21,15.87448,108.32365,REGULAR,,1 phút đến chợ đêm HỘI AN Hồ bơi ❤ Siêu sạch❤ 100,private_room,,,False,,/ đêm,2.0,,,True,,True,,,True,False,"4,83",36,True,True,True,True,True,False,,465.714,₫465.714,,,,,,,,,,,,,,,,,,,,,,,,,
859170929060331097,https://www.airbnb.com.vn/rooms/859170929060331097,Thành phố Hội An,30,15.88163,108.30351,REGULAR,,[40% PROMO] Luxurious Villa w/ Private Pool - BBQ,entire_home,,,False,,/ đêm,10.0,,,True,True,True,True,True,,,"5,0",6,True,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,
21255113,https://www.airbnb.com.vn/rooms/21255113,Hoi An City,9,15.874543,108.320919,REGULAR,,Phòng đôi view vườn - homestay Riverlife Hội An,private_room,True,False,False,,/ đêm,2.0,True,,True,,True,True,,,False,"4,94",54,,True,True,,True,False,6,347.972,₫347.972,,,,,,,,,,,,,,True,,,,,,,,,,,
16939002,https://www.airbnb.com.vn/rooms/16939002,Thành phố Hội An,30,15.91547,108.33489,REGULAR,,Bungalow lãng mạn số1,entire_home,,,False,,/ đêm,2.0,,True,,True,True,True,True,True,,"4,91",67,,,,,,,,375.000,₫375.000,True,True,,True,,,,,,,,True,,,,,,,,,,,,,
674437231629300276,https://www.airbnb.com.vn/rooms/674437231629300276,Ngũ Hành Sơn,17,16.03691,108.24542,REGULAR,,"Laurel Studio Bể bơi miễn phí, Phòng xông hơi khô, Phòng tập thể dục",private_room,,,False,,/ đêm,2.0,,True,,True,True,True,True,,,"4,67",3,True,True,,,,,,495.000,₫495.000,True,,,True,,,,,,,,,,,True,,,,,,,,,,
41135761,https://www.airbnb.com.vn/rooms/41135761,Thành phố Hội An,12,15.91474,108.33624,REGULAR,,Bluesand An Bang Homestay - Ban công kép sang trọng,private_room,False,True,False,,/ đêm,2.0,True,,,True,True,True,True,,False,"5,0",8,,True,True,,,,2,487.853,₫487.853,True,,,,,,,,,,,True,,,,,,,,,,,,,
701727019879522976,https://www.airbnb.com.vn/rooms/701727019879522976,Thành phố Hội An,30,15.887330172186815,108.37923883871518,REGULAR,,Homestay địa phương với bữa sáng ở hồ bơi và biển gần,private_room,True,True,False,,/ đêm,2.0,True,True,,True,True,True,True,True,False,"4,97",31,True,True,,,,,8,639.059,₫639.059,,,,,,,,,,,,,,,,,,,,,,,,,
13872750,https://www.airbnb.com.vn/rooms/13872750,Truong Sa Road,28,15.97504,108.2813,REGULAR,,Căn hộ sang trọng trên bãi biển riêng!,entire_home,,,False,,/ đêm,5.0,,True,,True,True,,True,,False,"4,8",143,True,True,,,,,,1.748,₫1.748.068,True,,,,,,,,,,,,True,,,,,,,,,,,True,
10236436,https://www.airbnb.com.vn/rooms/10236436,tp. Hội An,23,15.87488,108.35091,REGULAR,,Phòng đẹp để nghỉ ngơi thư giãn,private_room,,,False,,/ đêm,2.0,,,,True,True,,True,,False,"4,87",86,,True,True,,,False,,267.650,₫267.650,,True,,,,,,,,,,True,,,,,True,,,,,,,,
10960790,https://www.airbnb.com.vn/rooms/10960790,Thành phố Hội An,23,15.88073,108.34887,REGULAR,,Delux Room with Private Bathroom,private_room,False,True,False,,/ đêm,2.0,True,True,,True,True,True,True,,False,"5,0",5,,,,,,False,2,321.187,₫321.187,True,,,,,,,,True,,,,,,,,,,,,,,,,
40048182,https://www.airbnb.com.vn/rooms/40048182,Cẩm Lệ,20,16.00007,108.22125,REGULAR,,Nhà Lil - Căn hộ 2,entire_home,,,False,,/ đêm,4.0,,,,True,True,True,True,True,False,"4,86",22,,True,,,,False,,570.589,₫570.589,,True,,True,,,,,,,,,,,,,,,,,,,,,
36573406,https://www.airbnb.com.vn/rooms/36573406,Son Tra,30,16.06591,108.24229,REPRESENTATIVE,,"Lem 's Apartment & coffee, homestay ở bãi biển Mỹ Khê",private_room,False,True,False,,/ đêm,2.0,True,True,,True,True,True,True,,,"4,9",68,,True,,,,,4,550.000,₫550.000,True,,,True,,,,,True,,,,,,,,,,,,,,,,
657045198460214113,https://www.airbnb.com.vn/rooms/657045198460214113,Thành phố Hội An,18,15.881017140175995,108.35293907672167,REGULAR,,Perfect apartment /pool/Netflix,entire_home,,,False,,/ đêm,2.0,,,,True,True,True,True,True,False,"5,0",9,True,True,,,,False,,741.765,₫741.765,,True,,,,,,,,,,,,,,,,,,,,,,,
662670002228657361,https://www.airbnb.com.vn/rooms/662670002228657361,Ngũ Hành Sơn,10,16.04958,108.2474,REGULAR,,SE52 - Căn hộ studio tầng 5 rất gần bãi biển,private_room,True,True,False,,/ đêm,,,,,,,,,,,,1,,,,,,,4,449.671,₫449.671,,,,,,,,,,,,,,,,,,,,,,,,,
820713694578303474,https://www.airbnb.com.vn/rooms/820713694578303474,Thành phố Hội An,30,15.883606615871388,108.36770734387385,REGULAR,,Hoi An Retreat - Family-Friendly Villa with Pool,entire_home,,,False,,/ đêm,7.0,,True,True,True,True,True,True,,False,"5,0",15,True,,,,,False,,4.228,₫4.228.997,,,,,,,,,,,,,,,,,,,,,,,,,
5621516,https://www.airbnb.com.vn/rooms/5621516,tp. Hội An,26,15.87655,108.37133,REGULAR,,"Phòng gia đình bao gồm 2 giường với Hồ bơi, Lake View",private_room,,,False,,/ đêm,4.0,,True,,True,True,True,True,,,"4,82",63,True,True,True,,,,,535.327,₫535.327,True,,,,,,,,,,,True,,,,,,,,,,,,,
41462317,https://www.airbnb.com.vn/rooms/41462317,Thành phố Hội An,9,15.87775,108.32283,REGULAR,,Giường cỡ king_Gần Trung tâm Thị trấn Cổ 300m,private_room,,,False,,/ đêm,2.0,,,True,,True,,,,False,"4,72",53,,True,True,True,True,False,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,
715042081842800060,https://www.airbnb.com.vn/rooms/715042081842800060,Thành phố Hội An,30,15.8873867,108.3791688,REGULAR,,Homestay địa phương rất độc đáo W/Pool Breakfast& Beach,private_room,,,False,,/ đêm,3.0,,True,,True,True,True,True,True,False,"5,0",13,True,True,,,,,,639.059,₫639.059,,True,,,,,,,,,,,,,,,,,,,,,,,
606394234519726386,https://www.airbnb.com.vn/rooms/606394234519726386,Thành phố Hội An,27,15.87471,108.32513,REGULAR,,1 phút đến chợ đêm NiceView DoubleRoom❤302,private_room,,,False,,/ đêm,,,,,,,,,,,"4,75",4,,,,,,,,347.948,₫347.948,,,,,,,,,,,,,,,,,,,,,,,,,
744478642723856900,https://www.airbnb.com.vn/rooms/744478642723856900,Thành phố Hội An,30,15.89411,108.32056,REGULAR,,{Star & Fortune} Hai căn hộ với hồ bơi * Máy giặt,private_room,True,True,False,,/ đêm,4.0,,,,True,True,True,True,,False,"5,0",13,True,,,,,False,4,,,True,,,True,,,,,,,False,,,,,,,,,,,,,,
593673892697050611,https://www.airbnb.com.vn/rooms/593673892697050611,Thành phố Hội An,17,15.88373,108.32618,REGULAR,,"Phòng có ban công,view hồ bơi_gần phố cổ 500 mét.",private_room,True,True,False,,/ đêm,2.0,True,True,,,True,True,True,True,False,"4,86",21,True,True,,,,False,1,462.177,₫462.177,,,,,,,,,,,,,,,,,,,,,,,,,
614714457521304812,https://www.airbnb.com.vn/rooms/614714457521304812,Hội An,30,15.90686,108.34339,REGULAR,,Toàn bộ tầng 2 2 có ban công - HỒ bơi - bữa sáng.,private_room,True,True,False,,/ đêm,5.0,True,True,True,True,True,True,True,True,,"5,0",6,True,,,,,,11,1.317,₫1.317.605,True,,,,,,,,,,,,,,,,,,,,,,,,
848219739926035944,https://www.airbnb.com.vn/rooms/848219739926035944,Thành phố Hội An,21,15.89696,108.32103,REGULAR,,Căn hộ ấm cúng và sạch sẽ 6,private_room,True,True,False,,/ đêm,2.0,True,,,True,True,True,True,True,False,,,,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
44159732,https://www.airbnb.com.vn/rooms/44159732,Hoi An,18,15.88451,108.36564,REGULAR,,Phòng đôi - Quang cảnh làng - yên bình - ĐẬU HÀ LAN,private_room,True,True,False,,/ đêm,2.0,,,,True,True,True,True,,False,"4,98",43,True,,,,,False,3,616.236,₫616.236,,True,,True,,,,,,,False,,,,,,,,,,,,,,
806202342733325288,https://www.airbnb.com.vn/rooms/806202342733325288,Ngũ Hành Sơn,30,16.05213180000001,108.24629930740969,REGULAR,,Jolia Hotel Đà Nẵng Beach - Phòng 2,private_room,,,False,,/ đêm,2.0,,,,True,True,True,True,True,False,"4,86",7,True,True,,,,,,579.623,₫579.623,True,,,,,,,,,,,,True,,,,,,,,,,,,
